participant,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimuli,Condition,block.type,block
8,14,Lattebad,53,goodright,23,1,471,gioia,DGMB,test,testMilkBad
8,14,Lattebad,55,latteleft,18,1,638,latte5,DGMB,test,testMilkBad
8,14,Lattebad,57,badleft,18,1,533,terribile,DGMB,test,testMilkBad
8,14,Lattebad,59,latteleft,18,1,446,latte3,DGMB,test,testMilkBad
8,14,Lattebad,61,badleft,18,1,493,brutto,DGMB,test,testMilkBad
8,14,Lattebad,63,latteleft,18,1,479,latte7,DGMB,test,testMilkBad
8,14,Lattebad,65,badleft,18,1,686,agonia,DGMB,test,testMilkBad
8,14,Lattebad,67,latteleft,18,1,456,latte4,DGMB,test,testMilkBad
8,14,Lattebad,69,badleft,18,1,562,disastro,DGMB,test,testMilkBad
8,14,Lattebad,71,fondenteright,23,1,720,fond7,DGMB,test,testMilkBad
8,14,Lattebad,73,goodright,23,1,879,gloria,DGMB,test,testMilkBad
8,14,Lattebad,75,fondenteright,23,1,725,fond3,DGMB,test,testMilkBad
8,14,Lattebad,77,badleft,18,1,684,male,DGMB,test,testMilkBad
8,14,Lattebad,79,fondenteright,23,1,562,fond4,DGMB,test,testMilkBad
8,14,Lattebad,81,badleft,18,1,1601,cattivo,DGMB,test,testMilkBad
8,14,Lattebad,83,fondenteright,23,1,631,fond6,DGMB,test,testMilkBad
8,14,Lattebad,85,badleft,18,1,579,nocivo,DGMB,test,testMilkBad
8,14,Lattebad,87,fondenteright,23,1,663,fond2,DGMB,test,testMilkBad
8,14,Lattebad,89,badleft,18,1,635,odio,DGMB,test,testMilkBad
8,14,Lattebad,91,latteleft,18,1,842,latte1,DGMB,test,testMilkBad
8,14,Lattebad,93,goodright,23,1,673,piacere,DGMB,test,testMilkBad
8,14,Lattebad,95,latteleft,18,1,743,latte6,DGMB,test,testMilkBad
8,14,Lattebad,97,badleft,18,1,747,schifo,DGMB,test,testMilkBad
8,14,Lattebad,99,fondenteright,23,1,487,fond5,DGMB,test,testMilkBad
8,14,Lattebad,101,badleft,18,1,782,terribile,DGMB,test,testMilkBad
8,14,Lattebad,103,fondenteright,23,1,746,fond1,DGMB,test,testMilkBad
8,14,Lattebad,105,goodright,23,1,1230,bello,DGMB,test,testMilkBad
8,14,Lattebad,107,latteleft,18,1,681,latte2,DGMB,test,testMilkBad
8,14,Lattebad,109,badleft,18,1,680,nocivo,DGMB,test,testMilkBad
8,14,Lattebad,111,fondenteright,23,1,599,fond7,DGMB,test,testMilkBad
8,14,Lattebad,113,goodright,23,1,1126,paradiso,DGMB,test,testMilkBad
8,14,Lattebad,115,fondenteright,23,1,630,fond6,DGMB,test,testMilkBad
8,14,Lattebad,117,goodright,23,1,602,gioia,DGMB,test,testMilkBad
8,14,Lattebad,119,latteleft,18,1,561,latte7,DGMB,test,testMilkBad
8,14,Lattebad,121,goodright,23,1,1184,stupendo,DGMB,test,testMilkBad
11,20,Lattebad,2,goodright,23,1,3202,gioia,DGMB,practice,practiceMilkBad
11,20,Lattebad,4,fondenteright,18,0,1156,fond2,DGMB,practice,practiceMilkBad
11,20,Lattebad,6,goodright,23,1,3203,felicità,DGMB,practice,practiceMilkBad
11,20,Lattebad,8,latteleft,18,1,1117,latte4,DGMB,practice,practiceMilkBad
11,20,Lattebad,10,badleft,18,1,1235,odio,DGMB,practice,practiceMilkBad
11,20,Lattebad,12,latteleft,18,1,1529,latte2,DGMB,practice,practiceMilkBad
11,20,Lattebad,14,goodright,23,1,1263,bello,DGMB,practice,practiceMilkBad
11,20,Lattebad,16,latteleft,18,1,746,latte7,DGMB,practice,practiceMilkBad
11,20,Lattebad,18,badleft,18,1,1206,dolore,DGMB,practice,practiceMilkBad
11,20,Lattebad,20,fondenteright,23,1,1142,fond3,DGMB,practice,practiceMilkBad
11,20,Lattebad,22,badleft,18,1,1184,schifo,DGMB,practice,practiceMilkBad
11,20,Lattebad,24,fondenteright,23,1,794,fond1,DGMB,practice,practiceMilkBad
11,20,Lattebad,26,goodright,23,1,870,buono,DGMB,practice,practiceMilkBad
11,20,Lattebad,28,latteleft,18,1,842,latte3,DGMB,practice,practiceMilkBad
11,20,Lattebad,30,goodright,23,1,2904,gloria,DGMB,practice,practiceMilkBad
11,20,Lattebad,32,fondenteright,23,1,1481,fond5,DGMB,practice,practiceMilkBad
11,20,Lattebad,34,badleft,18,1,623,terribile,DGMB,practice,practiceMilkBad
11,20,Lattebad,36,fondenteright,23,1,595,fond4,DGMB,practice,practiceMilkBad
11,20,Lattebad,38,badleft,23,0,1198,brutto,DGMB,practice,practiceMilkBad
11,20,Lattebad,40,latteleft,18,1,1989,latte5,DGMB,practice,practiceMilkBad
11,20,Lattebad,43,fondenteright,23,1,1303,fond7,DGMB,test,testMilkBad
11,20,Lattebad,45,badleft,23,0,538,male,DGMB,test,testMilkBad
11,20,Lattebad,47,latteleft,18,1,1815,latte6,DGMB,test,testMilkBad
11,20,Lattebad,49,goodright,23,1,630,paradiso,DGMB,test,testMilkBad
11,20,Lattebad,51,latteleft,18,1,642,latte1,DGMB,test,testMilkBad
11,20,Lattebad,53,badleft,18,1,2121,agonia,DGMB,test,testMilkBad
11,20,Lattebad,55,latteleft,18,1,1158,latte2,DGMB,test,testMilkBad
11,20,Lattebad,57,goodright,23,1,924,eccellente,DGMB,test,testMilkBad
11,20,Lattebad,59,latteleft,18,1,658,latte7,DGMB,test,testMilkBad
11,20,Lattebad,61,badleft,18,1,1148,orribile,DGMB,test,testMilkBad
11,20,Lattebad,63,fondenteright,23,1,1007,fond6,DGMB,test,testMilkBad
11,20,Lattebad,65,goodright,23,1,1045,pace,DGMB,test,testMilkBad
11,20,Lattebad,67,latteleft,18,1,734,latte3,DGMB,test,testMilkBad
11,20,Lattebad,69,badleft,18,1,768,disastro,DGMB,test,testMilkBad
11,20,Lattebad,71,fondenteright,23,1,1729,fond3,DGMB,test,testMilkBad
11,20,Lattebad,73,badleft,18,1,846,cattivo,DGMB,test,testMilkBad
11,20,Lattebad,75,latteleft,18,1,991,latte4,DGMB,test,testMilkBad
11,20,Lattebad,77,goodright,23,1,939,amore,DGMB,test,testMilkBad
11,20,Lattebad,79,fondenteright,18,0,702,fond5,DGMB,test,testMilkBad
11,20,Lattebad,81,goodright,23,1,1567,ridere,DGMB,test,testMilkBad
11,20,Lattebad,83,latteleft,18,1,695,latte5,DGMB,test,testMilkBad
11,20,Lattebad,85,badleft,18,1,785,fallimento,DGMB,test,testMilkBad
11,20,Lattebad,87,latteleft,18,1,1453,latte6,DGMB,test,testMilkBad
11,20,Lattebad,89,badleft,18,1,805,nocivo,DGMB,test,testMilkBad
11,20,Lattebad,91,latteleft,18,1,750,latte1,DGMB,test,testMilkBad
11,20,Lattebad,93,goodright,23,1,730,piacere,DGMB,test,testMilkBad
11,20,Lattebad,95,fondenteright,23,1,1155,fond1,DGMB,test,testMilkBad
11,20,Lattebad,97,goodright,23,1,1047,meraviglioso,DGMB,test,testMilkBad
11,20,Lattebad,99,fondenteright,23,1,543,fond2,DGMB,test,testMilkBad
11,20,Lattebad,101,badleft,18,1,1012,fastidioso,DGMB,test,testMilkBad
11,20,Lattebad,103,fondenteright,23,1,1077,fond7,DGMB,test,testMilkBad
11,20,Lattebad,105,goodright,23,1,1827,stupendo,DGMB,test,testMilkBad
11,20,Lattebad,107,fondenteright,23,1,1597,fond4,DGMB,test,testMilkBad
11,20,Lattebad,109,goodright,23,1,802,gloria,DGMB,test,testMilkBad
11,20,Lattebad,111,latteleft,18,1,577,latte6,DGMB,test,testMilkBad
11,20,Lattebad,113,goodright,23,1,1275,buono,DGMB,test,testMilkBad
11,20,Lattebad,115,fondenteright,23,1,992,fond6,DGMB,test,testMilkBad
11,20,Lattebad,117,badleft,18,1,2356,fallimento,DGMB,test,testMilkBad
11,20,Lattebad,119,fondenteright,23,1,1112,fond3,DGMB,test,testMilkBad
11,20,Lattebad,121,badleft,18,1,1067,dolore,DGMB,test,testMilkBad
11,24,Fondentebad,2,badleft,18,1,1002,disastro,MGDB,practice,practiceMilkGood
11,24,Fondentebad,4,fondenteleft,18,1,723,fond4,MGDB,practice,practiceMilkGood
11,24,Fondentebad,6,goodright,23,1,634,gloria,MGDB,practice,practiceMilkGood
11,24,Fondentebad,8,fondenteleft,18,1,664,fond5,MGDB,practice,practiceMilkGood
11,24,Fondentebad,10,badleft,18,1,812,fastidioso,MGDB,practice,practiceMilkGood
11,24,Fondentebad,12,latteright,23,1,669,latte4,MGDB,practice,practiceMilkGood
11,24,Fondentebad,14,badleft,18,1,890,odio,MGDB,practice,practiceMilkGood
11,24,Fondentebad,16,fondenteleft,18,1,635,fond3,MGDB,practice,practiceMilkGood
11,24,Fondentebad,18,goodright,23,1,935,meraviglioso,MGDB,practice,practiceMilkGood
11,24,Fondentebad,20,fondenteleft,18,1,584,fond6,MGDB,practice,practiceMilkGood
11,24,Fondentebad,22,badleft,18,1,644,orribile,MGDB,practice,practiceMilkGood
11,24,Fondentebad,24,latteright,23,1,557,latte5,MGDB,practice,practiceMilkGood
11,24,Fondentebad,26,badleft,18,1,757,male,MGDB,practice,practiceMilkGood
11,24,Fondentebad,28,fondenteleft,18,1,571,fond1,MGDB,practice,practiceMilkGood
11,24,Fondentebad,30,badleft,18,1,645,schifo,MGDB,practice,practiceMilkGood
11,24,Fondentebad,32,fondenteleft,18,1,542,fond7,MGDB,practice,practiceMilkGood
11,24,Fondentebad,34,badleft,23,0,610,brutto,MGDB,practice,practiceMilkGood
11,24,Fondentebad,36,latteright,23,1,860,latte2,MGDB,practice,practiceMilkGood
11,24,Fondentebad,38,goodright,23,1,509,gioia,MGDB,practice,practiceMilkGood
11,24,Fondentebad,40,latteright,23,1,401,latte3,MGDB,practice,practiceMilkGood
11,24,Fondentebad,43,fondenteleft,18,1,945,fond2,MGDB,test,testMilkGood
11,24,Fondentebad,45,badleft,18,1,580,dolore,MGDB,test,testMilkGood
11,24,Fondentebad,47,fondenteleft,18,1,569,fond3,MGDB,test,testMilkGood
11,24,Fondentebad,49,badleft,18,1,434,fallimento,MGDB,test,testMilkGood
11,24,Fondentebad,51,fondenteleft,18,1,393,fond7,MGDB,test,testMilkGood
11,24,Fondentebad,53,goodright,23,1,542,paradiso,MGDB,test,testMilkGood
11,24,Fondentebad,55,latteright,23,1,474,latte6,MGDB,test,testMilkGood
11,24,Fondentebad,57,badleft,18,1,591,nocivo,MGDB,test,testMilkGood
11,24,Fondentebad,59,fondenteleft,18,1,445,fond6,MGDB,test,testMilkGood
11,24,Fondentebad,61,goodright,23,1,508,piacere,MGDB,test,testMilkGood
11,24,Fondentebad,63,latteright,23,1,521,latte1,MGDB,test,testMilkGood
11,24,Fondentebad,65,goodright,23,1,536,buono,MGDB,test,testMilkGood
11,24,Fondentebad,67,fondenteleft,18,1,553,fond2,MGDB,test,testMilkGood
11,24,Fondentebad,69,goodright,23,1,814,amore,MGDB,test,testMilkGood
11,24,Fondentebad,71,fondenteleft,18,1,1015,fond5,MGDB,test,testMilkGood
11,24,Fondentebad,73,badleft,18,1,2472,terribile,MGDB,test,testMilkGood
11,24,Fondentebad,75,latteright,23,1,1217,latte7,MGDB,test,testMilkGood
11,24,Fondentebad,77,goodright,18,0,530,eccellente,MGDB,test,testMilkGood
11,24,Fondentebad,79,latteright,23,1,907,latte4,MGDB,test,testMilkGood
11,24,Fondentebad,81,badleft,18,1,623,agonia,MGDB,test,testMilkGood
11,24,Fondentebad,83,latteright,23,1,539,latte5,MGDB,test,testMilkGood
11,24,Fondentebad,85,goodright,23,1,517,pace,MGDB,test,testMilkGood
11,24,Fondentebad,87,fondenteleft,18,1,484,fond4,MGDB,test,testMilkGood
11,24,Fondentebad,89,goodright,23,1,922,stupendo,MGDB,test,testMilkGood
11,24,Fondentebad,91,latteright,18,0,681,latte7,MGDB,test,testMilkGood
11,24,Fondentebad,93,goodright,23,1,1656,bello,MGDB,test,testMilkGood
11,24,Fondentebad,95,latteright,23,1,760,latte6,MGDB,test,testMilkGood
11,24,Fondentebad,97,badleft,18,1,1046,cattivo,MGDB,test,testMilkGood
11,24,Fondentebad,99,latteright,23,1,671,latte2,MGDB,test,testMilkGood
11,24,Fondentebad,101,goodright,23,1,651,felicità,MGDB,test,testMilkGood
11,24,Fondentebad,103,latteright,23,1,869,latte3,MGDB,test,testMilkGood
11,24,Fondentebad,105,goodright,23,1,400,ridere,MGDB,test,testMilkGood
11,24,Fondentebad,107,latteright,23,1,415,latte1,MGDB,test,testMilkGood
11,24,Fondentebad,109,badleft,18,1,537,cattivo,MGDB,test,testMilkGood
11,24,Fondentebad,111,fondenteleft,18,1,461,fond1,MGDB,test,testMilkGood
11,24,Fondentebad,113,badleft,18,1,487,brutto,MGDB,test,testMilkGood
11,24,Fondentebad,115,latteright,23,1,729,latte6,MGDB,test,testMilkGood
11,24,Fondentebad,117,goodright,23,1,495,gioia,MGDB,test,testMilkGood
11,24,Fondentebad,119,fondenteleft,18,1,489,fond5,MGDB,test,testMilkGood
11,24,Fondentebad,121,goodright,23,1,563,piacere,MGDB,test,testMilkGood
14,20,Fondentebad,2,badleft,18,1,859,dolore,MGDB,practice,practiceMilkGood
14,20,Fondentebad,4,latteright,23,1,1399,latte5,MGDB,practice,practiceMilkGood
14,20,Fondentebad,6,goodright,23,1,788,bello,MGDB,practice,practiceMilkGood
14,20,Fondentebad,8,latteright,23,1,680,latte3,MGDB,practice,practiceMilkGood
14,20,Fondentebad,10,goodright,23,1,679,felicità,MGDB,practice,practiceMilkGood
14,20,Fondentebad,12,latteright,23,1,550,latte7,MGDB,practice,practiceMilkGood
14,20,Fondentebad,14,badleft,18,1,642,odio,MGDB,practice,practiceMilkGood
14,20,Fondentebad,16,fondenteleft,18,1,417,fond5,MGDB,practice,practiceMilkGood
14,20,Fondentebad,18,badleft,18,1,475,schifo,MGDB,practice,practiceMilkGood
14,20,Fondentebad,20,fondenteleft,18,1,410,fond2,MGDB,practice,practiceMilkGood
14,20,Fondentebad,22,goodright,23,1,499,gioia,MGDB,practice,practiceMilkGood
14,20,Fondentebad,24,latteright,23,1,647,latte4,MGDB,practice,practiceMilkGood
14,20,Fondentebad,26,badleft,18,1,767,fastidioso,MGDB,practice,practiceMilkGood
14,20,Fondentebad,28,fondenteleft,18,1,520,fond7,MGDB,practice,practiceMilkGood
14,20,Fondentebad,30,goodright,23,1,687,piacere,MGDB,practice,practiceMilkGood
14,20,Fondentebad,32,fondenteleft,18,1,560,fond3,MGDB,practice,practiceMilkGood
14,20,Fondentebad,34,goodright,23,1,543,buono,MGDB,practice,practiceMilkGood
14,20,Fondentebad,36,latteright,23,1,627,latte2,MGDB,practice,practiceMilkGood
14,20,Fondentebad,38,badleft,18,1,551,agonia,MGDB,practice,practiceMilkGood
14,20,Fondentebad,40,fondenteleft,18,1,446,fond6,MGDB,practice,practiceMilkGood
14,20,Fondentebad,43,latteright,23,1,823,latte1,MGDB,test,testMilkGood
14,20,Fondentebad,45,badleft,18,1,588,nocivo,MGDB,test,testMilkGood
14,20,Fondentebad,47,fondenteleft,18,1,520,fond1,MGDB,test,testMilkGood
14,20,Fondentebad,49,badleft,18,1,503,brutto,MGDB,test,testMilkGood
14,20,Fondentebad,51,fondenteleft,18,1,395,fond4,MGDB,test,testMilkGood
14,20,Fondentebad,53,badleft,18,1,415,cattivo,MGDB,test,testMilkGood
14,20,Fondentebad,55,latteright,23,1,449,latte6,MGDB,test,testMilkGood
14,20,Fondentebad,57,goodright,23,1,459,pace,MGDB,test,testMilkGood
14,20,Fondentebad,59,latteright,23,1,367,latte7,MGDB,test,testMilkGood
14,20,Fondentebad,61,goodright,23,1,743,gloria,MGDB,test,testMilkGood
14,20,Fondentebad,63,fondenteleft,18,1,458,fond7,MGDB,test,testMilkGood
14,20,Fondentebad,65,goodright,23,1,732,meraviglioso,MGDB,test,testMilkGood
14,20,Fondentebad,67,fondenteleft,18,1,485,fond3,MGDB,test,testMilkGood
14,20,Fondentebad,69,badleft,18,1,469,disastro,MGDB,test,testMilkGood
14,20,Fondentebad,71,fondenteleft,18,1,417,fond5,MGDB,test,testMilkGood
14,20,Fondentebad,73,badleft,18,1,675,orribile,MGDB,test,testMilkGood
14,20,Fondentebad,75,fondenteleft,18,1,345,fond2,MGDB,test,testMilkGood
14,20,Fondentebad,77,badleft,18,1,558,fallimento,MGDB,test,testMilkGood
14,20,Fondentebad,79,fondenteleft,18,1,405,fond4,MGDB,test,testMilkGood
14,20,Fondentebad,81,goodright,23,1,476,stupendo,MGDB,test,testMilkGood
14,20,Fondentebad,83,fondenteleft,18,1,467,fond1,MGDB,test,testMilkGood
14,20,Fondentebad,85,goodright,23,1,599,eccellente,MGDB,test,testMilkGood
14,20,Fondentebad,87,latteright,23,1,526,latte6,MGDB,test,testMilkGood
14,20,Fondentebad,89,badleft,18,1,765,male,MGDB,test,testMilkGood
14,20,Fondentebad,91,fondenteleft,18,1,622,fond6,MGDB,test,testMilkGood
14,20,Fondentebad,93,goodright,23,1,555,amore,MGDB,test,testMilkGood
14,20,Fondentebad,95,latteright,23,1,369,latte5,MGDB,test,testMilkGood
14,20,Fondentebad,97,goodright,23,1,771,paradiso,MGDB,test,testMilkGood
14,20,Fondentebad,99,latteright,23,1,373,latte3,MGDB,test,testMilkGood
14,20,Fondentebad,101,goodright,23,1,902,ridere,MGDB,test,testMilkGood
14,20,Fondentebad,103,latteright,23,1,314,latte4,MGDB,test,testMilkGood
14,20,Fondentebad,105,badleft,18,1,863,terribile,MGDB,test,testMilkGood
14,20,Fondentebad,107,latteright,23,1,811,latte2,MGDB,test,testMilkGood
14,20,Fondentebad,109,goodright,23,1,708,gioia,MGDB,test,testMilkGood
14,20,Fondentebad,111,fondenteleft,18,1,424,fond7,MGDB,test,testMilkGood
14,20,Fondentebad,113,goodright,23,1,1292,pace,MGDB,test,testMilkGood
14,20,Fondentebad,115,latteright,23,1,509,latte1,MGDB,test,testMilkGood
14,20,Fondentebad,117,badleft,18,1,641,nocivo,MGDB,test,testMilkGood
14,20,Fondentebad,119,latteright,23,1,520,latte5,MGDB,test,testMilkGood
14,20,Fondentebad,121,badleft,18,1,1175,disastro,MGDB,test,testMilkGood
14,24,Lattebad,2,badleft,18,1,1377,schifo,DGMB,practice,practiceMilkBad
14,24,Lattebad,4,latteleft,18,1,644,latte1,DGMB,practice,practiceMilkBad
14,24,Lattebad,6,badleft,18,1,698,fallimento,DGMB,practice,practiceMilkBad
14,24,Lattebad,8,fondenteright,23,1,510,fond1,DGMB,practice,practiceMilkBad
14,24,Lattebad,10,badleft,18,1,667,nocivo,DGMB,practice,practiceMilkBad
14,24,Lattebad,12,fondenteright,23,1,463,fond7,DGMB,practice,practiceMilkBad
14,24,Lattebad,14,goodright,23,1,651,buono,DGMB,practice,practiceMilkBad
14,24,Lattebad,16,latteleft,18,1,620,latte5,DGMB,practice,practiceMilkBad
14,24,Lattebad,18,badleft,18,1,798,cattivo,DGMB,practice,practiceMilkBad
14,24,Lattebad,20,latteleft,23,0,1020,latte4,DGMB,practice,practiceMilkBad
14,24,Lattebad,22,badleft,18,1,1981,male,DGMB,practice,practiceMilkBad
14,24,Lattebad,24,latteleft,18,1,1223,latte2,DGMB,practice,practiceMilkBad
14,24,Lattebad,26,badleft,18,1,1003,odio,DGMB,practice,practiceMilkBad
14,24,Lattebad,28,latteleft,18,1,1265,latte6,DGMB,practice,practiceMilkBad
14,24,Lattebad,30,badleft,18,1,492,fastidioso,DGMB,practice,practiceMilkBad
14,24,Lattebad,32,fondenteright,23,1,446,fond4,DGMB,practice,practiceMilkBad
14,24,Lattebad,34,goodright,23,1,445,eccellente,DGMB,practice,practiceMilkBad
14,24,Lattebad,36,fondenteright,23,1,574,fond6,DGMB,practice,practiceMilkBad
14,24,Lattebad,38,goodright,23,1,472,felicità,DGMB,practice,practiceMilkBad
14,24,Lattebad,40,latteleft,18,1,479,latte3,DGMB,practice,practiceMilkBad
14,24,Lattebad,43,fondenteright,23,1,623,fond5,DGMB,test,testMilkBad
14,24,Lattebad,45,goodright,23,1,507,paradiso,DGMB,test,testMilkBad
14,24,Lattebad,47,fondenteright,23,1,351,fond2,DGMB,test,testMilkBad
14,24,Lattebad,49,goodright,23,1,452,ridere,DGMB,test,testMilkBad
14,24,Lattebad,51,latteleft,18,1,398,latte7,DGMB,test,testMilkBad
14,24,Lattebad,53,goodright,23,1,549,bello,DGMB,test,testMilkBad
14,24,Lattebad,55,latteleft,18,1,489,latte3,DGMB,test,testMilkBad
14,24,Lattebad,57,badleft,18,1,635,brutto,DGMB,test,testMilkBad
14,24,Lattebad,59,latteleft,18,1,353,latte2,DGMB,test,testMilkBad
14,24,Lattebad,61,goodright,23,1,462,stupendo,DGMB,test,testMilkBad
14,24,Lattebad,63,fondenteright,23,1,426,fond3,DGMB,test,testMilkBad
14,24,Lattebad,65,goodright,23,1,511,piacere,DGMB,test,testMilkBad
14,24,Lattebad,67,latteleft,18,1,462,latte6,DGMB,test,testMilkBad
14,24,Lattebad,69,badleft,18,1,511,agonia,DGMB,test,testMilkBad
14,24,Lattebad,71,fondenteright,18,0,470,fond2,DGMB,test,testMilkBad
14,24,Lattebad,73,goodright,18,0,571,amore,DGMB,test,testMilkBad
14,24,Lattebad,75,latteleft,23,0,492,latte4,DGMB,test,testMilkBad
14,24,Lattebad,77,badleft,18,1,2022,disastro,DGMB,test,testMilkBad
14,24,Lattebad,79,fondenteright,23,1,448,fond4,DGMB,test,testMilkBad
14,24,Lattebad,81,badleft,23,0,551,dolore,DGMB,test,testMilkBad
14,24,Lattebad,83,fondenteright,23,1,734,fond6,DGMB,test,testMilkBad
14,24,Lattebad,85,badleft,18,1,1991,terribile,DGMB,test,testMilkBad
14,24,Lattebad,87,fondenteright,23,1,625,fond1,DGMB,test,testMilkBad
14,24,Lattebad,89,goodright,23,1,1790,gloria,DGMB,test,testMilkBad
14,24,Lattebad,91,latteleft,18,1,584,latte7,DGMB,test,testMilkBad
14,24,Lattebad,93,goodright,23,1,1012,gioia,DGMB,test,testMilkBad
14,24,Lattebad,95,fondenteright,23,1,1149,fond7,DGMB,test,testMilkBad
14,24,Lattebad,97,goodright,23,1,784,pace,DGMB,test,testMilkBad
14,24,Lattebad,99,latteleft,18,1,556,latte5,DGMB,test,testMilkBad
14,24,Lattebad,101,goodright,23,1,1451,meraviglioso,DGMB,test,testMilkBad
14,24,Lattebad,103,latteleft,18,1,1147,latte1,DGMB,test,testMilkBad
14,24,Lattebad,105,badleft,18,1,1646,orribile,DGMB,test,testMilkBad
14,24,Lattebad,107,fondenteright,23,1,590,fond5,DGMB,test,testMilkBad
14,24,Lattebad,109,badleft,18,1,627,male,DGMB,test,testMilkBad
14,24,Lattebad,111,fondenteright,23,1,743,fond3,DGMB,test,testMilkBad
14,24,Lattebad,113,goodright,23,1,803,pace,DGMB,test,testMilkBad
14,24,Lattebad,115,fondenteright,23,1,657,fond2,DGMB,test,testMilkBad
14,24,Lattebad,117,goodright,23,1,651,stupendo,DGMB,test,testMilkBad
14,24,Lattebad,119,latteleft,18,1,468,latte6,DGMB,test,testMilkBad
14,24,Lattebad,121,badleft,18,1,729,nocivo,DGMB,test,testMilkBad
23,10,Fondentebad,2,badleft,18,1,795,cattivo,MGDB,practice,practiceMilkGood
23,10,Fondentebad,4,fondenteleft,18,1,833,fond1,MGDB,practice,practiceMilkGood
23,10,Fondentebad,6,goodright,23,1,958,ridere,MGDB,practice,practiceMilkGood
23,10,Fondentebad,8,fondenteleft,18,1,836,fond5,MGDB,practice,practiceMilkGood
23,10,Fondentebad,10,goodright,23,1,711,paradiso,MGDB,practice,practiceMilkGood
23,10,Fondentebad,12,latteright,23,1,758,latte3,MGDB,practice,practiceMilkGood
23,10,Fondentebad,14,badleft,18,1,749,dolore,MGDB,practice,practiceMilkGood
23,10,Fondentebad,16,latteright,18,0,769,latte7,MGDB,practice,practiceMilkGood
23,10,Fondentebad,18,badleft,18,1,783,male,MGDB,practice,practiceMilkGood
23,10,Fondentebad,20,latteright,23,1,923,latte6,MGDB,practice,practiceMilkGood
23,10,Fondentebad,22,goodright,23,1,706,stupendo,MGDB,practice,practiceMilkGood
23,10,Fondentebad,24,latteright,23,1,509,latte5,MGDB,practice,practiceMilkGood
23,10,Fondentebad,26,badleft,18,1,674,agonia,MGDB,practice,practiceMilkGood
23,10,Fondentebad,28,latteright,23,1,585,latte1,MGDB,practice,practiceMilkGood
23,10,Fondentebad,30,badleft,18,1,637,schifo,MGDB,practice,practiceMilkGood
23,10,Fondentebad,32,fondenteleft,18,1,500,fond2,MGDB,practice,practiceMilkGood
23,10,Fondentebad,34,goodright,23,1,1053,felicità,MGDB,practice,practiceMilkGood
23,10,Fondentebad,36,latteright,23,1,598,latte2,MGDB,practice,practiceMilkGood
23,10,Fondentebad,38,badleft,18,1,669,terribile,MGDB,practice,practiceMilkGood
23,10,Fondentebad,40,fondenteleft,18,1,1665,fond6,MGDB,practice,practiceMilkGood
23,10,Fondentebad,43,fondenteleft,18,1,1345,fond7,MGDB,test,testMilkGood
23,10,Fondentebad,45,goodright,23,1,820,pace,MGDB,test,testMilkGood
23,10,Fondentebad,47,fondenteleft,18,1,680,fond4,MGDB,test,testMilkGood
23,10,Fondentebad,49,badleft,18,1,599,nocivo,MGDB,test,testMilkGood
23,10,Fondentebad,51,fondenteleft,18,1,645,fond3,MGDB,test,testMilkGood
23,10,Fondentebad,53,goodright,23,1,580,bello,MGDB,test,testMilkGood
23,10,Fondentebad,55,fondenteleft,18,1,1272,fond7,MGDB,test,testMilkGood
23,10,Fondentebad,57,badleft,18,1,604,odio,MGDB,test,testMilkGood
23,10,Fondentebad,59,latteright,23,1,562,latte4,MGDB,test,testMilkGood
23,10,Fondentebad,61,goodright,23,1,561,piacere,MGDB,test,testMilkGood
